pid,measure,feature,feature_value,guideline_value,difference,critical_score,segment,smoothed_score_mean,shap_mean
74.0,1.0,1.0,0.4175491538829539,0.047619047619047616,0.3699301062639063,9.0,0,0.276704077854621,-0.14446121399999998
74.0,2.0,1.0,0.44971340340672894,0.047619047619047616,0.4020943557876813,12.0,0,0.276704077854621,-0.14446121399999998
74.0,3.0,1.0,0.4493723467719517,0.047619047619047616,0.4017532991529041,14.0,0,0.276704077854621,-0.14446121399999998
74.0,4.0,1.0,0.4453225134655241,-0.1851851851851852,0.6305076986507093,15.0,0,0.276704077854621,-0.14446121399999998
74.0,5.0,1.0,0.45186942977130196,0.047619047619047616,0.4042503821522544,13.0,0,0.276704077854621,-0.14446121399999998
74.0,6.0,1.0,0.3731278125925209,0.047619047619047616,0.3255087649734733,13.0,1,0.28350886083093674,-0.14431562
74.0,7.0,1.0,0.3647131779875268,,0.3647131779875268,7.0,1,0.28350886083093674,-0.14431562
74.0,8.0,1.0,0.3554930327375805,,0.3554930327375805,7.0,1,0.28350886083093674,-0.14431562
74.0,9.0,1.0,0.35672757777569464,-0.6666666666666666,1.0233942444423612,12.0,1,0.28350886083093674,-0.14431562
74.0,10.0,1.0,0.3938111550751287,-0.6666666666666666,1.0604778217417954,12.0,1,0.28350886083093674,-0.14431562
74.0,16.0,1.0,0.3895189068630218,-0.7333333333333333,1.1228522401963552,6.0,2,0.3142966910030906,-0.144342692
74.0,17.0,1.0,0.40431992692894897,-0.6666666666666666,1.0709865935956155,9.0,2,0.3142966910030906,-0.144342692
74.0,18.0,1.0,0.4291347963507699,-0.6,1.0291347963507698,9.0,2,0.3142966910030906,-0.144342692
74.0,19.0,1.0,0.4158939532858097,-0.6,1.0158939532858096,9.0,2,0.3142966910030906,-0.144342692
74.0,20.0,1.0,0.40642625157287604,-0.6,1.006426251572876,7.0,2,0.3142966910030906,-0.144342692
74.0,21.0,1.0,0.4175240173805583,-0.6,1.0175240173805582,5.0,3,0.27302194010918923,-0.14432043600000002
74.0,22.0,1.0,0.4010483730565446,-0.6,1.0010483730565447,5.0,3,0.27302194010918923,-0.14432043600000002
74.0,23.0,1.0,0.34577986927019233,-0.6,0.9457798692701924,5.0,3,0.27302194010918923,-0.14432043600000002
74.0,24.0,1.0,0.3651140290295181,-0.6,0.9651140290295182,6.0,3,0.27302194010918923,-0.14432043600000002
74.0,25.0,1.0,0.3565460998455199,-0.7083333333333333,1.0648794331788531,11.0,3,0.27302194010918923,-0.14432043600000002
74.0,26.0,1.0,0.3654874584325323,-0.6296296296296295,0.9951170880621618,12.0,4,0.3751232107707123,-0.144315692
74.0,27.0,1.0,0.35867489499916405,-0.6296296296296295,0.9883045246287936,12.0,4,0.3751232107707123,-0.144315692
